,id,abbreviation,name,code,stoichiometry,is_transport,equation,definition,reversibility,direction,abstract_reaction,pathways,aliases,ec_numbers,deltag,deltagerr,compound_ids,status,is_obsolete,linked_reaction,notes,source,...23,...24
11,rxn45509,NA,NA,(1) cpd00007[0] + (1) cpd17438[0] + (1) cpd21035[0] <=> (1) cpd00001[0] + (1) cpd11630[0] + (1) cpd23398[0],-1:cpd00007:0:0:O2;-1:cpd17438:0:0:7-Methylthioheptanaldoxime;-1:cpd21035:0:0:Reduced flavin;1:cpd00001:0:0:H2O;2:cpd00067:0:0:H+;1:cpd11630:0:0:Flavin;1:cpd23398:0:0:7-methylthioheptanonitrile oxide,0,(1) cpd00007[0] + (1) cpd17438[0] + (1) cpd21035[0] <=> (1) cpd00001[0] + (2) cpd00067[0] + (1) cpd11630[0] + (1) cpd23398[0],(1) O2[0] + (1) 7-Methylthioheptanaldoxime[0] + (1) Reduced flavin[0] <=> (1) H2O[0] + (2) H+[0] + (1) Flavin[0] + (1) 7-methylthioheptanonitrile oxide[0],?,=,null,MetaCyc: GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWYQT-4473 (glucosinolate biosynthesis from tetrahomomethionine); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis),MetaCyc: RXN-11417,null,1.00E+07,1.00E+07,cpd00001;cpd00007;cpd00067;cpd11630;cpd17438;cpd21035;cpd23398,OK,0,null,HB|GCP|EQP,Primary Database,AT4G13770,RXN-11417
12,rxn21804,RXN-11418.c,RXN-11418.c,(1) cpd00001[0] + (1) cpd00006[0] + (1) cpd17440[0] <=> (1) cpd00005[0] + (1) cpd23401[0],"-1:cpd00001:0:0:H2O;-1:cpd00006:0:0:""NADP"";-1:cpd17440:0:0:""8-Methylthiooctanaldoxime"";1:cpd00005:0:0:""NADPH"";2:cpd00067:0:0:""H+"";1:cpd23401:0:0:""8-methylthiooctanonitrile oxide""",0,(1) cpd00001[0] + (1) cpd00006[0] + (1) cpd17440[0] <=> (1) cpd00005[0] + (2) cpd00067[0] + (1) cpd23401[0],(1) H2O[0] + (1) NADP[0] + (1) 8-Methylthiooctanaldoxime[0] <=> (1) NADPH[0] + (2) H+[0] + (1) 8-methylthiooctanonitrile oxide[0],?,=,null,MetaCyc: GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWYQT-4474 (glucosinolate biosynthesis from pentahomomethionine); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis),AraCyc: RXN-11418|MetaCyc: RXN-11418|PlantCyc: RXN-11418|Name:,null,1.00E+07,1.00E+07,cpd00001;cpd00005;cpd00006;cpd00067;cpd17440;cpd23401,OK,0,rxn21805,WB|HB|GCP|EQP,Primary Database,AT4G13770,RXN-11418
13,rxn46836,NA,NA,(1) cpd00007[0] + (1) cpd17440[0] + (1) cpd21035[0] <=> (1) cpd00001[0] + (1) cpd11630[0] + (1) cpd23401[0],-1:cpd00007:0:0:O2;-1:cpd17440:0:0:8-Methylthiooctanaldoxime;-1:cpd21035:0:0:Reduced flavin;1:cpd00001:0:0:H2O;2:cpd00067:0:0:H+;1:cpd11630:0:0:Flavin;1:cpd23401:0:0:8-methylthiooctanonitrile oxide,0,(1) cpd00007[0] + (1) cpd17440[0] + (1) cpd21035[0] <=> (1) cpd00001[0] + (2) cpd00067[0] + (1) cpd11630[0] + (1) cpd23401[0],(1) O2[0] + (1) 8-Methylthiooctanaldoxime[0] + (1) Reduced flavin[0] <=> (1) H2O[0] + (2) H+[0] + (1) Flavin[0] + (1) 8-methylthiooctanonitrile oxide[0],?,=,null,MetaCyc: GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWYQT-4474 (glucosinolate biosynthesis from pentahomomethionine); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis),MetaCyc: RXN-11418,null,1.00E+07,1.00E+07,cpd00001;cpd00007;cpd00067;cpd11630;cpd17440;cpd21035;cpd23401,OK,0,null,HB|GCP|EQP,Primary Database,AT4G13770,RXN-11418
14,rxn21806,RXN-11419.c,RXN-11419.c,(1) cpd00001[0] + (1) cpd00006[0] + (1) cpd17442[0] <=> (1) cpd00005[0] + (1) cpd23404[0],"-1:cpd00001:0:0:H2O;-1:cpd00006:0:0:""NADP"";-1:cpd17442:0:0:""9-Methylthiononanaldoxime"";1:cpd00005:0:0:""NADPH"";2:cpd00067:0:0:""H+"";1:cpd23404:0:0:""9-methylthiononanonitrile oxide""",0,(1) cpd00001[0] + (1) cpd00006[0] + (1) cpd17442[0] <=> (1) cpd00005[0] + (2) cpd00067[0] + (1) cpd23404[0],(1) H2O[0] + (1) NADP[0] + (1) 9-Methylthiononanaldoxime[0] <=> (1) NADPH[0] + (2) H+[0] + (1) 9-methylthiononanonitrile oxide[0],?,=,null,MetaCyc: GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWYQT-4475 (glucosinolate biosynthesis from hexahomomethionine); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis),AraCyc: RXN-11419|MetaCyc: RXN-11419|PlantCyc: RXN-11419|Name:,null,1.00E+07,1.00E+07,cpd00001;cpd00005;cpd00006;cpd00067;cpd17442;cpd23404,OK,0,rxn21807,WB|HB|GCP|EQP,Primary Database,AT4G13770,RXN-11419
15,rxn40952,NA,NA,(1) cpd00007[0] + (1) cpd17442[0] + (1) cpd21035[0] <=> (1) cpd00001[0] + (1) cpd11630[0] + (1) cpd23404[0],-1:cpd00007:0:0:O2;-1:cpd17442:0:0:9-Methylthiononanaldoxime;-1:cpd21035:0:0:Reduced flavin;1:cpd00001:0:0:H2O;2:cpd00067:0:0:H+;1:cpd11630:0:0:Flavin;1:cpd23404:0:0:9-methylthiononanonitrile oxide,0,(1) cpd00007[0] + (1) cpd17442[0] + (1) cpd21035[0] <=> (1) cpd00001[0] + (2) cpd00067[0] + (1) cpd11630[0] + (1) cpd23404[0],(1) O2[0] + (1) 9-Methylthiononanaldoxime[0] + (1) Reduced flavin[0] <=> (1) H2O[0] + (2) H+[0] + (1) Flavin[0] + (1) 9-methylthiononanonitrile oxide[0],?,=,null,MetaCyc: GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWYQT-4475 (glucosinolate biosynthesis from hexahomomethionine); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis),MetaCyc: RXN-11419,null,1.00E+07,1.00E+07,cpd00001;cpd00007;cpd00067;cpd11630;cpd17442;cpd21035;cpd23404,OK,0,null,HB|GCP|EQP,Primary Database,AT4G13770,RXN-11419
16,rxn21793,RXN-11412.c,RXN-11412.c,(1) cpd00001[0] + (1) cpd00006[0] + (1) cpd14796[0] <=> (1) cpd00005[0] + (1) cpd23383[0],"-1:cpd00001:0:0:H2O;-1:cpd00006:0:0:""NADP"";-1:cpd14796:0:0:""(Z)-Phenylacetaldehyde oxime"";1:cpd00005:0:0:""NADPH"";2:cpd00067:0:0:""H+"";1:cpd23383:0:0:""2-phenylacetonitrile oxide""",0,(1) cpd00001[0] + (1) cpd00006[0] + (1) cpd14796[0] <=> (1) cpd00005[0] + (2) cpd00067[0] + (1) cpd23383[0],(1) H2O[0] + (1) NADP[0] + (1) (Z)-Phenylacetaldehyde oxime[0] <=> (1) NADPH[0] + (2) H+[0] + (1) 2-phenylacetonitrile oxide[0],?,=,null,MetaCyc: GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWY-2821 (glucosinolate biosynthesis from phenylalanine); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis),AraCyc: RXN-11412|MetaCyc: RXN-11412|PlantCyc: RXN-11412|Name:,1.-.-.-,1.00E+07,1.00E+07,cpd00001;cpd00005;cpd00006;cpd00067;cpd14796;cpd23383,OK,0,rxn21794,WB|HB|GCP|EQP,Primary Database,AT4G31500,RXN-11412
17,rxn42286,NA,NA,(1) cpd00007[0] + (1) cpd11229[0] + (1) cpd21035[0] <=> (1) cpd00001[0] + (1) cpd11630[0] + (1) cpd23383[0],-1:cpd00007:0:0:O2;-1:cpd11229:0:0:N-Benzylformamide;-1:cpd21035:0:0:Reduced flavin;1:cpd00001:0:0:H2O;2:cpd00067:0:0:H+;1:cpd11630:0:0:Flavin;1:cpd23383:0:0:2-phenylacetonitrile oxide,0,(1) cpd00007[0] + (1) cpd11229[0] + (1) cpd21035[0] <=> (1) cpd00001[0] + (2) cpd00067[0] + (1) cpd11630[0] + (1) cpd23383[0],(1) O2[0] + (1) N-Benzylformamide[0] + (1) Reduced flavin[0] <=> (1) H2O[0] + (2) H+[0] + (1) Flavin[0] + (1) 2-phenylacetonitrile oxide[0],?,=,null,MetaCyc: GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWY-2821 (glucosinolate biosynthesis from phenylalanine); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis),MetaCyc: RXN-11412,null,1.00E+07,1.00E+07,cpd00001;cpd00007;cpd00067;cpd11229;cpd11630;cpd21035;cpd23383,OK,0,null,HB|GCP|EQP,Primary Database,AT4G31500,RXN-11412
18,rxn27086,RXNQT-4362.c,RXNQT-4362.c,(2) cpd00001[0] + (1) cpd26655[0] <=> (1) cpd00023[0] + (1) cpd00033[0] + (1) cpd26628[0] + (1) cpd26656[0],"-2:cpd00001:0:0:""H2O"";-1:cpd26655:0:0:""4-methoxy-3-indolylmethylisothiocyanate-glutathione"";1:cpd00023:0:0:""L-Glutamate"";1:cpd00033:0:0:""Glycine"";1:cpd26628:0:0:""2-thioxo1,3-thiazolidine-4-carboxylate"";1:cpd26656:0:0:""4-methoxy-3-indolylmethylamine""",0,(2) cpd00001[0] + (1) cpd26655[0] <=> (1) cpd00023[0] + (1) cpd00033[0] + (1) cpd26628[0] + (1) cpd26656[0],"(2) H2O[0] + (1) 4-methoxy-3-indolylmethylisothiocyanate-glutathione[0] <=> (1) L-Glutamate[0] + (1) Glycine[0] + (1) 2-thioxo1,3-thiazolidine-4-carboxylate[0] + (1) 4-methoxy-3-indolylmethylamine[0]",?,=,null,MetaCyc: Activation (Activation); Activation-Inactivation-Interconversion (Activation/Inactivation/Interconversion); Degradation (Degradation/Utilization/Assimilation); GLUCOSINOLATE-DEG (Glucosinolate Activation); N-CONTAINING-GLUCOSIDE-DEG (Nitrogen Containing Glucoside Degradation); N-CONTAINING-SECONDARY-CMPD-DEG (Nitrogen Containing Secondary Compound Degradation); PWYQT-4477 (indole glucosinolate activation (intact plant cell)); SECONDARY-METABOLITE-DEGRADATION (Secondary Metabolite Degradation),AraCyc: RXNQT-4362|MetaCyc: RXNQT-4362|PlantCyc: RXNQT-4362|Name:,null,1.00E+07,1.00E+07,cpd00001;cpd00023;cpd00033;cpd26628;cpd26655;cpd26656,OK,0,null,HB|GCP|EQP,Primary Database,,RXNQT-4362
21,rxn27074,RXNQT-4350.c,RXNQT-4350.c,(1) cpd24359[0] <=> (1) cpd00048[0] + (1) cpd26651[0],"-1:cpd24359:0:0:""indol-3-ylacetothiohydroxamate-O-sulfonate"";1:cpd00048:0:0:""Sulfate"";1:cpd26651:0:0:""indol-3-ylmethylisothiocyanate""",0,(1) cpd24359[0] <=> (1) cpd00048[0] + (1) cpd26651[0],(1) indol-3-ylacetothiohydroxamate-O-sulfonate[0] <=> (1) Sulfate[0] + (1) indol-3-ylmethylisothiocyanate[0],?,=,null,MetaCyc: Activation (Activation); Activation-Inactivation-Interconversion (Activation/Inactivation/Interconversion); Degradation (Degradation/Utilization/Assimilation); GLUCOSINOLATE-DEG (Glucosinolate Activation); N-CONTAINING-GLUCOSIDE-DEG (Nitrogen Containing Glucoside Degradation); N-CONTAINING-SECONDARY-CMPD-DEG (Nitrogen Containing Secondary Compound Degradation); PWYQT-4476 (indole glucosinolate activation (herbivore attack)); PWYQT-4477 (indole glucosinolate activation (intact plant cell)); SECONDARY-METABOLITE-DEGRADATION (Secondary Metabolite Degradation),AraCyc: RXNQT-4350|MetaCyc: RXNQT-4350|PlantCyc: RXNQT-4350|Name:,null,1.00E+07,1.00E+07,cpd00048;cpd24359;cpd26651,OK,0,null,GCP|EQP,Primary Database,,RXNQT-4350
22,rxn22529,RXN-12206.c,RXN-12206.c,(1) cpd00703[0] <=> (1) cpd21079[0],"-1:cpd00703:0:0:""Indoleacetate"";1:cpd21079:0:0:""Indole-3-carboxylate""",0,(1) cpd00703[0] <=> (1) cpd21079[0],(1) Indoleacetate[0] <=> (1) Indole-3-carboxylate[0],>,=,null,MetaCyc: Activation (Activation); Activation-Inactivation-Interconversion (Activation/Inactivation/Interconversion); Degradation (Degradation/Utilization/Assimilation); GLUCOSINOLATE-DEG (Glucosinolate Activation); N-CONTAINING-GLUCOSIDE-DEG (Nitrogen Containing Glucoside Degradation); N-CONTAINING-SECONDARY-CMPD-DEG (Nitrogen Containing Secondary Compound Degradation); PWYQT-4476 (indole glucosinolate activation (herbivore attack)); SECONDARY-METABOLITE-DEGRADATION (Secondary Metabolite Degradation),AraCyc: RXN-12206|MetaCyc: RXN-12206|PlantCyc: RXN-12206|Name:,null,-21.16,0.09,cpd00703;cpd21079,MI:C:-1/H:-2,0,null,GCC|EQC|EQU,Primary Database,,RXN-12206
23,rxn02219,R03093,3-Indoleacetonitrile aminohydrolase,(2) cpd00001[0] + (1) cpd01881[0] <=> (1) cpd00013[0] + (1) cpd00703[0],"-2:cpd00001:0:0:""H2O"";-1:cpd01881:0:0:""3-Indoleacetonitrile"";1:cpd00013:0:0:""NH3"";1:cpd00703:0:0:""Indoleacetate""",0,(2) cpd00001[0] + (1) cpd01881[0] => (1) cpd00013[0] + (1) cpd00703[0],(2) H2O[0] + (1) 3-Indoleacetonitrile[0] => (1) NH3[0] + (1) Indoleacetate[0],=,>,null,MetaCyc: Activation (Activation); Activation-Inactivation-Interconversion (Activation/Inactivation/Interconversion); Auxin-Biosynthesis (Auxin Biosynthesis); Degradation (Degradation/Utilization/Assimilation); GLUCOSINOLATE-DEG (Glucosinolate Activation); HORMONE-SYN (Hormone Biosynthesis); N-CONTAINING-GLUCOSIDE-DEG (Nitrogen Containing Glucoside Degradation); N-CONTAINING-SECONDARY-CMPD-DEG (Nitrogen Containing Secondary Compound Degradation); PWY-5026 (indole-3-acetate biosynthesis V (bacteria and fungi)); PWY-581 (indole-3-acetate biosynthesis II); PWYQT-4476 (indole glucosinolate activation (herbivore attack)); Plant-Hormone-Biosynthesis (Plant Hormone Biosynthesis); SECONDARY-METABOLITE-DEGRADATION (Secondary Metabolite Degradation)|KEGG: rn00380 (Tryptophan metabolism),AraCyc: RXN-1404|BiGG: NIT2_1; NTRLASE|BrachyCyc: RXN-1404|KEGG: R03093|MetaCyc: RXN-1404|Name: 3-Indoleacetonitrile aminohydrolase; Probable hydrolase NIT2; nitrilase,3.5.5.1,1.81,5.51,cpd00001;cpd00013;cpd00703;cpd01881,OK,0,rxn30415;rxn38356,GCC|EQP,Primary Database,AT3G44300 // AT3G44310 // AT3G44320 // G-9024,RXN-1404
24,rxn21818,RXN-11429.c,RXN-11429.c,(1) cpd00001[0] + (1) cpd23387[0] <=> (1) cpd00023[0] + (1) cpd23388[0],"-1:cpd00001:0:0:""H2O"";-1:cpd23387:0:0:""indole-3-acetohydroximoyl-glutathione"";1:cpd00023:0:0:""L-Glutamate"";1:cpd23388:0:0:""indole-3-acetohydroximoyl-cysteinylglycine""",0,(1) cpd00001[0] + (1) cpd23387[0] <=> (1) cpd00023[0] + (1) cpd23388[0],(1) H2O[0] + (1) indole-3-acetohydroximoyl-glutathione[0] <=> (1) L-Glutamate[0] + (1) indole-3-acetohydroximoyl-cysteinylglycine[0],=,=,null,MetaCyc: GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWY-601 (glucosinolate biosynthesis from tryptophan); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis),AraCyc: RXN-11429|MetaCyc: RXN-11429|PlantCyc: RXN-11429|Name:,null,-0.87,0.57,cpd00001;cpd00023;cpd23387;cpd23388,OK,0,null,GCC|EQC|EQU,Primary Database,AT4G30530,RXN-11429
25,rxn42649,NA,NA,(1) cpd00001[0] + (1) cpd32698[0] <=> (1) cpd00023[0] + (1) cpd35388[0],-1:cpd00001:0:0:H2O;-1:cpd32698:0:0:(E)-1-(glutathion-S-yl)-N-hydroxy-2-(4-hydroxyphenyl)ethan-1-imine;1:cpd00023:0:0:L-Glutamate;1:cpd35388:0:0:(E)-1-(L-cysteinylglycin-S-yl)-N-hydroxy-2-(4-hydroxyphenyl)ethan-1-imine,0,(1) cpd00001[0] + (1) cpd32698[0] <=> (1) cpd00023[0] + (1) cpd35388[0],(1) H2O[0] + (1) (E)-1-(glutathion-S-yl)-N-hydroxy-2-(4-hydroxyphenyl)ethan-1-imine[0] <=> (1) L-Glutamate[0] + (1) (E)-1-(L-cysteinylglycin-S-yl)-N-hydroxy-2-(4-hydroxyphenyl)ethan-1-imine[0],=,=,null,MetaCyc: GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWY-7901 (glucosinolate biosynthesis from tyrosine); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis),MetaCyc: RXN-18759,null,-0.46,5.1,cpd00001;cpd00023;cpd32698;cpd35388,OK,0,null,GCC|EQP,Primary Database,,RXN-18759
26,rxn21817,RXN-11428.c,RXN-11428.c,(1) cpd00001[0] + (1) cpd23384[0] <=> (1) cpd00023[0] + (1) cpd23385[0],"-1:cpd00001:0:0:""H2O"";-1:cpd23384:0:0:""S-[(Z)-Phenylacetohydroximoyl]-L-glutathione"";1:cpd00023:0:0:""L-Glutamate"";1:cpd23385:0:0:""N-[(S-(Z)-phenylacetohydroximoyl)-L-cysteinyl]glycine""",0,(1) cpd00001[0] + (1) cpd23384[0] <=> (1) cpd00023[0] + (1) cpd23385[0],(1) H2O[0] + (1) S-[(Z)-Phenylacetohydroximoyl]-L-glutathione[0] <=> (1) L-Glutamate[0] + (1) N-[(S-(Z)-phenylacetohydroximoyl)-L-cysteinyl]glycine[0],=,=,null,MetaCyc: GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWY-2821 (glucosinolate biosynthesis from phenylalanine); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis),AraCyc: RXN-11428|CornCyc: RXN-11428|MetaCyc: RXN-11428|PlantCyc: RXN-11428|Name:,null,-0.87,0.57,cpd00001;cpd00023;cpd23384;cpd23385,OK,0,null,GCC|EQC|EQU,Primary Database,AT4G30530 // GQT-2803,RXN-11428
27,rxn21819,RXN-11430.c,RXN-11430.c,(1) cpd00001[0] + (1) cpd23390[0] <=> (1) cpd00023[0] + (1) cpd23391[0],"-1:cpd00001:0:0:""H2O"";-1:cpd23390:0:0:""4-methylthiobutylhydroximoyl-glutathione"";1:cpd00023:0:0:""L-Glutamate"";1:cpd23391:0:0:""4-methylthiobutylhydroximoyl-cysteinylglycine""",0,(1) cpd00001[0] + (1) cpd23390[0] <=> (1) cpd00023[0] + (1) cpd23391[0],(1) H2O[0] + (1) 4-methylthiobutylhydroximoyl-glutathione[0] <=> (1) L-Glutamate[0] + (1) 4-methylthiobutylhydroximoyl-cysteinylglycine[0],=,=,null,MetaCyc: GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWY-1187 (glucosinolate biosynthesis from homomethionine); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis),AraCyc: RXN-11430|MetaCyc: RXN-11430|PlantCyc: RXN-11430|Name:,null,-0.87,0.57,cpd00001;cpd00023;cpd23390;cpd23391,OK,0,null,GCC|EQC|EQU,Primary Database,AT4G30530,RXN-11430
28,rxn21822,RXN-11433.c,RXN-11433.c,(1) cpd00001[0] + (1) cpd23399[0] <=> (1) cpd00023[0] + (1) cpd23400[0],"-1:cpd00001:0:0:""H2O"";-1:cpd23399:0:0:""7-methylthioheptylhydroximoyl-glutathione"";1:cpd00023:0:0:""L-Glutamate"";1:cpd23400:0:0:""7-methylthioheptylhydroximoyl-cysteinylglycine""",0,(1) cpd00001[0] + (1) cpd23399[0] <=> (1) cpd00023[0] + (1) cpd23400[0],(1) H2O[0] + (1) 7-methylthioheptylhydroximoyl-glutathione[0] <=> (1) L-Glutamate[0] + (1) 7-methylthioheptylhydroximoyl-cysteinylglycine[0],=,=,null,MetaCyc: GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWYQT-4473 (glucosinolate biosynthesis from tetrahomomethionine); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis),AraCyc: RXN-11433|MetaCyc: RXN-11433|PlantCyc: RXN-11433|Name:,null,-0.87,0.57,cpd00001;cpd00023;cpd23399;cpd23400,OK,0,null,GCC|EQC|EQU,Primary Database,AT4G30530,RXN-11433
29,rxn21821,RXN-11432.c,RXN-11432.c,(1) cpd00001[0] + (1) cpd23396[0] <=> (1) cpd00023[0] + (1) cpd23397[0],"-1:cpd00001:0:0:""H2O"";-1:cpd23396:0:0:""6-methylthiohexylhydroximoyl-glutathione"";1:cpd00023:0:0:""L-Glutamate"";1:cpd23397:0:0:""6-methylthiohexylhydroximoyl-cysteinylglycine""",0,(1) cpd00001[0] + (1) cpd23396[0] <=> (1) cpd00023[0] + (1) cpd23397[0],(1) H2O[0] + (1) 6-methylthiohexylhydroximoyl-glutathione[0] <=> (1) L-Glutamate[0] + (1) 6-methylthiohexylhydroximoyl-cysteinylglycine[0],=,=,null,MetaCyc: GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWYQT-4472 (glucosinolate biosynthesis from trihomomethionine); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis),AraCyc: RXN-11432|MetaCyc: RXN-11432|PlantCyc: RXN-11432|Name:,null,-0.87,0.57,cpd00001;cpd00023;cpd23396;cpd23397,OK,0,null,GCC|EQC|EQU,Primary Database,AT4G30530,RXN-11432
30,rxn21824,RXN-11435.c,RXN-11435.c,(1) cpd00001[0] + (1) cpd23405[0] <=> (1) cpd00023[0] + (1) cpd23406[0],"-1:cpd00001:0:0:""H2O"";-1:cpd23405:0:0:""9-methylthiononylhydroximoyl-glutathione"";1:cpd00023:0:0:""L-Glutamate"";1:cpd23406:0:0:""9-methylthiononylhydroximoyl-cysteinylglycine""",0,(1) cpd00001[0] + (1) cpd23405[0] <=> (1) cpd00023[0] + (1) cpd23406[0],(1) H2O[0] + (1) 9-methylthiononylhydroximoyl-glutathione[0] <=> (1) L-Glutamate[0] + (1) 9-methylthiononylhydroximoyl-cysteinylglycine[0],=,=,null,MetaCyc: GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWYQT-4475 (glucosinolate biosynthesis from hexahomomethionine); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis),AraCyc: RXN-11435|MetaCyc: RXN-11435|PlantCyc: RXN-11435|Name:,null,-0.46,5.41,cpd00001;cpd00023;cpd23405;cpd23406,OK,0,null,GCC|EQP,Primary Database,AT4G30530,RXN-11435
31,rxn21823,RXN-11434.c,RXN-11434.c,(1) cpd00001[0] + (1) cpd23402[0] <=> (1) cpd00023[0] + (1) cpd23403[0],"-1:cpd00001:0:0:""H2O"";-1:cpd23402:0:0:""8-methylthiooctylhydroximoyl-glutathione"";1:cpd00023:0:0:""L-Glutamate"";1:cpd23403:0:0:""8-methylthiooctylhydroximoyl-cysteinylglycine""",0,(1) cpd00001[0] + (1) cpd23402[0] <=> (1) cpd00023[0] + (1) cpd23403[0],(1) H2O[0] + (1) 8-methylthiooctylhydroximoyl-glutathione[0] <=> (1) L-Glutamate[0] + (1) 8-methylthiooctylhydroximoyl-cysteinylglycine[0],=,=,null,MetaCyc: GLUCOSINOLATE-SYN (Glucosinolate Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWYQT-4474 (glucosinolate biosynthesis from pentahomomethionine); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis),AraCyc: RXN-11434|MetaCyc: RXN-11434|PlantCyc: RXN-11434|Name:,3.4.19.16,-0.87,0.57,cpd00001;cpd00023;cpd23402;cpd23403,OK,0,null,GCC|EQC|EQU,Primary Database,AT4G30530,RXN-11434
